business_id,business_name,category,owner_id,employees,monthly_revenue,monthly_expense,profit,tax_paid,electricity_usage,water_usage,rent,rating,latitude,longitude,established_year
d7238a4a-e0da-4e3d-a8ab-c648c951746e,"Choudhury, Goel and Sarin",Manufacturing,b0da5d6a-2716-49b0-81c8-7b4c03a1c290,15,173716.5,70060.09,103656.41,15548.46,3048.99,3360.35,13587.26,3.5,12.937649598631182,77.69386326589596,2022
b3d1a853-62e2-43f5-bd0c-15aae74e2f63,Raja-Rai,Healthcare,6f2216a6-1440-4ad5-affd-03e0ebe65458,15,135529.22,64096.94,71432.28,10714.84,4214.46,2089.82,46659.83,5.0,12.993851813172256,77.62888764795932,2004
f2ff9e76-d4d7-464e-8a5d-bf7ba14d701d,Sinha LLC,Manufacturing,eca2f5ac-c323-4287-a0de-82f4b37fecdc,14,218560.44,105985.52,112574.91,16886.24,6014.0,2111.19,76627.82,4.4,13.0068987909253,77.63661618334588,1994
129d02d7-f4f1-479c-967d-50500496c8e3,"Varty, Vyas and Bhagat",Retail,f3e2c481-36bd-4cee-b750-1b2a54da45e2,9,136240.73,73161.91,63078.82,9461.82,5762.76,2090.28,54208.42,4.1,13.025711456320762,77.62371383046238,1991
2a78220f-c45e-49c1-8f19-656c18643bc5,"Devi, Doctor and Misra",IT,5537d300-2bfb-4109-a40f-2d91e1d9e2df,16,111379.45,93989.92,17389.52,2608.43,4015.16,1977.0,38099.5,3.5,13.001687909440657,77.51758724680107,2022
a8b41253-b91a-410f-8ca5-d8884486e398,Magar-Bobal,Retail,0c472261-de78-4065-9360-51cc7179a8f0,14,304977.41,139437.87,165539.55,24830.93,3730.83,558.61,20948.49,4.4,13.030052672274923,77.5012491087814,2014
1677d28f-9448-4630-9e74-b4500b396cca,Maharaj LLC,Manufacturing,c4efbc85-83f7-4ab8-89b9-37cdcb76f51b,12,117460.53,80495.75,36964.78,5544.72,7766.4,2988.47,78292.12,3.9,12.945385024164738,77.49460423824188,2010
fe396ab1-af05-447c-9073-faeaeebbee8e,Natarajan LLC,Retail,4745b311-f7e1-4b3c-a998-1967fe581691,21,249666.15,126838.64,122827.51,18424.13,4527.83,4174.11,28764.65,4.2,13.014028826225035,77.49841950593664,2010
8279e15d-7d51-4bfc-a2eb-5129bec3739c,Butala-Gopal,Retail,104edd45-4dc7-4846-9dbf-2a0d8f98aef5,12,289163.11,231731.94,57431.18,8614.68,5069.16,2585.48,29986.46,4.4,12.958592742590035,77.67465471386315,1997
d20db172-f57b-462f-8041-906748b48924,"Prasad, Mohan and Pathak",IT,043df15a-3143-4617-99aa-55dbd1aec904,10,105722.36,81085.89,24636.48,3695.47,5473.63,897.26,31158.81,4.6,12.918754306502631,77.54269261495548,2021
733df83b-8a58-434e-b560-4112ae42f4ef,"Dhillon, Sarraf and Mital",Retail,86e685ca-49fc-474f-b29b-a3257eca16ae,10,108049.37,58909.77,49139.6,7370.94,4616.05,1592.59,58320.35,3.8,13.050944180680656,77.53027063187008,2008
c48dcde4-42c3-4803-8e55-28240390a982,"Rajagopalan, Sachdeva and Dua",Manufacturing,c909aaca-ef6e-4de2-a0ad-9dccbbab81b2,19,103431.49,74196.36,29235.13,4385.27,9142.29,3343.5,96378.87,3.9,13.053725310797056,77.5336753269269,2004
faf41702-eabc-4f07-a905-a87d7da57fcd,Nazareth-Nadig,Retail,8c508c5f-8892-41b7-ac40-2200de1f9e74,19,102034.21,67099.4,34934.81,5240.22,5798.77,1566.29,94075.64,4.1,12.916144935651928,77.68344704731422,1998
c85c4987-19cd-4385-99c5-66a4956a92f0,"Pandit, Parsa and Minhas",IT,e40a7781-b6f0-44af-a53c-344be72882ca,16,105618.03,57255.39,48362.63,7254.4,2855.24,1716.2,38281.77,4.2,13.061905399595611,77.628884272288,1996
e32910a8-42a1-466f-89e5-6feea8d672cb,"Ranganathan, Gaba and Bobal",Healthcare,972fb3f1-b8f1-44b5-8e1b-63ba2cbcc700,13,103200.38,68704.04,34496.34,5174.45,4763.16,2209.38,49586.99,3.9,12.973715446643851,77.50979071000552,1998
95e8292e-c0dc-44ed-ad3a-5453bc12c8c2,Warrior-Dhillon,IT,21dde8f6-c03e-4102-baf8-569a5670b946,13,150388.86,73058.95,77329.91,11599.49,3782.78,2584.98,25206.28,4.0,13.012705530514753,77.60377384389224,1998
82ef727b-dd30-403d-995b-77b8aa0522b0,Dar-Keer,Food,4607d8c6-70af-4bf2-91b2-761e43e96d21,18,111796.88,44993.15,66803.74,10020.56,3809.14,2702.95,16089.77,3.3,13.024478670985909,77.52570191302698,1991
369affc2-ee89-4beb-b3c4-351c57114331,Patel-Yogi,Healthcare,ef0c4839-156e-4fe8-a05d-5c8f04fc7f71,8,260581.08,122788.35,137792.74,20668.91,4693.02,3382.64,79942.51,3.9,13.069566325915186,77.63251601693126,2002
a2e5fcfb-6e73-416f-a8bb-2070b48889f7,Sidhu-Boase,Retail,2c4a1185-2ae3-43e3-bc6f-590b29d78045,15,154844.95,70906.69,83938.26,12590.74,7077.17,2558.03,70958.72,4.3,13.027770422138314,77.55747605071086,1995
12fbe3df-1584-4bbb-b482-f67523f2c80d,Tella-Toor,Healthcare,0858f003-4a07-4fd9-bf3c-d5681cdb3815,14,142541.67,98306.24,44235.43,6635.31,3488.55,3409.34,23558.64,4.2,12.968166100301973,77.64507124739193,2019
0821b129-a733-44ab-ae3c-fbc2f2698763,Bose Group,Retail,381cc4a9-eab2-49dd-915f-a20738f2e371,14,116326.5,72692.67,43633.83,6545.07,7200.28,2693.61,24860.41,3.4,12.984867977659842,77.53011447590274,1991
27ab7214-2c76-4ee8-b8f1-d8a302ac0df7,Jayaraman PLC,IT,464b9e7a-9fa4-427b-9d6d-706e32ed348e,16,147769.02,78030.11,69738.91,10460.84,3044.6,1764.35,46658.14,3.3,12.936782299766918,77.51106844826948,2016
adeccf19-9b09-4056-94a7-02d0718da580,Barad-Gopal,Manufacturing,92ed8270-ed8e-4c22-8c93-13928de83ff1,16,216717.41,185493.98,31223.44,4683.52,742.1,1603.27,59414.66,3.1,12.97420779175432,77.53836057834138,1998
3d210c43-8217-4a93-8805-2d525f2d1668,"Jayaraman, Murty and Lad",Food,1c46f02e-a28c-4f73-b5e7-306f8f4c1fc5,18,148714.09,76255.72,72458.37,10868.76,5394.07,857.78,49430.62,3.9,12.926563323948788,77.57574191700158,2014
10f76a95-b5b6-4dbc-8163-69003d48b74a,"Wason, Balakrishnan and Sastry",Food,9c909cae-e50a-407c-a679-08154c52bef8,14,104214.75,76753.5,27461.25,4119.19,4517.11,2089.47,64169.88,4.5,13.028473532877875,77.63110817361577,2006
69781d65-f24e-4c51-a560-052762a9390d,"Gara, Kari and Dhawan",IT,ae572bd9-8aa9-41c6-981e-51202bdd6bef,19,104842.06,74372.32,30469.74,4570.46,6337.04,589.13,58012.05,3.8,12.876941373360525,77.63323023163038,2001
bb8078d5-70be-4d20-b28e-8348ff5d1ef8,Oza-Toor,Retail,8c684f25-fcc9-43b6-9eb8-bdbb3862662d,13,129377.48,89684.14,39693.34,5954.0,5690.25,4560.08,41883.07,4.7,13.055168375025698,77.66360540764376,2004
0695e4ab-c575-4d03-b204-670d4d836a27,"Tandon, Arya and Vora",IT,66dd81c2-c469-4015-b6e6-5b4cb4034c52,15,134222.3,73691.5,60530.81,9079.62,5755.91,3184.78,51827.26,4.0,12.929848176131607,77.61935587426576,2016
698a2271-0dee-4d2c-91bf-69e8bb4eabac,Chandran-Chatterjee,Healthcare,4baddfbd-fee4-4166-91f6-72d7a22cc8fc,17,141208.56,94039.74,47168.82,7075.32,7541.93,1747.13,47206.13,3.6,12.98250303662875,77.63749582011407,1994
4a832886-1815-4914-9546-b4543e61503b,Sundaram-Upadhyay,Manufacturing,9b881f9a-40c8-4526-be2a-f9ab96029a22,19,114265.01,69065.1,45199.92,6779.99,4083.71,2730.47,82953.88,4.6,12.909366031473466,77.67017888158907,2013
20ef8620-3b26-46d3-8fd9-17d1884a2624,Dhillon-Palla,IT,f4e3173d-9461-45d2-984d-755b57fad444,16,181200.94,93323.85,87877.09,13181.56,4851.42,2551.54,53272.13,3.9,12.878911604476933,77.68815536422842,1993
82ea0cb9-2e8f-4513-bb64-8badfad4c041,Bal and Sons,IT,a8c1bc80-934d-4d30-90f0-f900dab3a1e1,19,211548.54,166705.15,44843.39,6726.51,6129.73,2661.31,14125.13,4.0,12.92938417498344,77.65916690398322,2020
f74d523d-145f-4b10-95ba-950bd3fd7383,Pau Ltd,Food,ab8154c9-6818-4f64-b6fc-6af54df4d6cc,13,108842.08,65193.83,43648.25,6547.24,3617.56,2331.28,59276.77,3.9,12.873425121236664,77.50152363567071,1996
7931414c-81bb-4aed-af04-f90c00de10ee,Hayer-Viswanathan,IT,262fcdbe-d70e-422d-922b-d3938de9a201,9,115148.23,83876.89,31271.34,4690.7,2722.37,2515.06,50719.99,3.5,12.882154285748188,77.49849969861445,2009
597275a0-b341-4d0e-8154-0962d11ede54,Natt and Sons,Retail,4297807f-a8d9-4805-8283-9cd72ece8b8f,11,154320.09,83936.49,70383.6,10557.54,5205.64,3426.64,66096.79,4.2,12.936111619967246,77.62344368665015,2017
91d700e7-8706-4b86-897d-01c804ab3ec3,Puri-Prabhu,Retail,2919ae66-b3a2-49d9-ad07-1e9a273414d8,14,116956.69,69257.14,47699.55,7154.93,524.54,1815.78,67265.13,4.0,12.881798763007323,77.6868766109739,2005
aed85b0e-600a-44a2-9d9b-b7498355ec48,Doshi-Sanghvi,IT,03691355-dcd8-45fa-9b7b-6bb1761486e3,14,117982.19,81349.02,36633.17,5494.97,8169.36,2461.64,42007.31,4.4,12.885026719173487,77.5084430273827,2010
6f31b776-1677-4874-9a26-772853f45988,Barad-Raghavan,Food,9e7f5e58-7de7-4a2f-840c-2b6100163e37,11,172047.91,116677.58,55370.33,8305.55,3786.91,3352.17,33659.09,4.4,13.0064396272504,77.66001184920339,2005
ced459af-8248-4cc2-b1bf-3f48aa05ce75,Naik Inc,Healthcare,833bad88-6e67-41d5-8e73-2c10ec891290,12,116071.33,47688.26,68383.07,10257.46,4641.63,2414.34,49750.03,4.4,12.93191635850519,77.52781408321738,2003
ed0c552d-76fb-4c67-b71a-652c8b4de87d,Srinivas PLC,IT,a7f9b201-ce00-45db-be69-fd529b5e6882,13,110504.54,65867.52,44637.02,6695.55,3991.31,1414.04,41949.33,4.4,13.056618312089206,77.51540370006119,1993
7391dcce-1b9d-4c7b-9d58-fe2c67ed653e,Gara-Mandal,Food,a989bd0a-fabd-46df-bc59-7a64af5622c2,11,110201.68,53271.56,56930.12,8539.52,5061.74,1833.27,37701.58,4.7,12.928815460294329,77.59380477349944,1997
c607aaee-9f2b-4f02-b003-fb7993fb97e3,Ray-Dube,Retail,d56540b0-dccb-4282-bb3e-6d15ef37463b,10,123067.85,55407.71,67660.14,10149.02,6371.38,1443.48,37878.99,4.6,12.903424375289285,77.5210159863387,1994
df58ccdf-ee1c-40a1-9f01-440d436c5015,"Gole, Sengupta and Bajaj",Food,c5ade091-9168-4dd5-97aa-f43f4487b0ba,16,126548.21,55687.68,70860.53,10629.08,8267.11,2134.65,49158.02,4.3,12.909281761708396,77.50302933382405,2007
d3e5356f-0650-4c01-bf57-89e03dfbbec1,Kaul-Swaminathan,IT,efb7c0a6-f257-41b0-8dd5-459fe2ce05ea,14,142566.85,103077.06,39489.79,5923.47,6748.21,844.4,37764.92,4.6,13.031122923028367,77.66821750109557,2006
1b37ea7f-6f96-401a-9d54-d02f058ff264,Nadig LLC,IT,cbf5e94b-7605-41d0-be27-89f04fd99fe9,14,103826.57,51807.38,52019.2,7802.88,6670.01,893.93,43276.47,4.4,12.888264160694446,77.5552974278961,2000
ba74f8bf-b78e-48b3-98cc-7e5af236291b,Kurian and Sons,Food,3961c515-2cdf-4461-b827-880939b2d368,14,109214.03,77610.7,31603.33,4740.5,7042.39,2361.91,44617.62,4.4,12.903729333763415,77.59748586197183,2011
fee1a74c-09a6-44b6-9b8e-d4f1954d8d3a,Mitra Ltd,Retail,52775f89-d4f8-4c84-a5a9-d4fb3edf7271,17,122484.31,90584.57,31899.74,4784.96,4088.89,2268.48,68861.29,4.3,13.015942227708997,77.66558086704266,1993
a9d2880d-43a7-4da5-9ebf-0c686f58b890,Sheth-Bains,Retail,ba781abc-319c-4ccd-925e-c3a21a1dcfbf,20,299858.28,137942.34,161915.94,24287.39,5661.66,2452.04,50185.48,4.6,12.947865377354967,77.56115697879014,2004
107ec3bc-779a-4591-ac31-fa659ce13b15,Chaudry and Sons,Healthcare,ad10031f-bbb7-45b6-b346-6a07cdd96a17,9,131093.39,76027.93,55065.46,8259.82,2913.25,744.11,57831.1,4.1,12.90761268430866,77.52842742106328,2004
ec9fcf23-b99c-4bab-9aaa-0b145849c637,"Peri, Borah and Golla",Retail,2e44770a-700a-4f15-bf70-dd24317f2fb2,13,318381.16,239013.09,79368.07,11905.21,3338.26,2504.16,64217.45,3.6,13.015193047902109,77.66994990917239,1993
56a99e59-8ca7-4b85-918c-90469f144e2e,Bains-Rau,Food,dca04f04-f6ad-4c6a-ba94-aba12cce6162,21,152071.82,106642.25,45429.57,6814.44,5915.96,898.74,70446.63,4.0,12.954489890806402,77.5553870847611,2016
8d9130e0-3012-4831-8f6d-cc2f8e97507c,Seth Ltd,Food,8a8a57aa-f707-4ff5-ba29-700bea613857,14,130891.53,98059.88,32831.65,4924.75,3372.27,2379.38,55300.04,4.2,13.05955135687551,77.60091451960511,2021
a47747a3-d900-4659-ab27-88513cce57c2,Rajagopal Ltd,Food,f5714b78-5be6-4160-ba1e-47dd87e83512,13,128460.8,100052.28,28408.52,4261.28,2321.9,1610.09,26313.31,4.5,12.986410905260938,77.50734167643397,2016
f854e0e3-0b76-48b6-977f-91dc3e6d47c7,Bir Ltd,Retail,d89b0b83-9b8a-4787-bcb0-2ae359b5a0ff,10,122149.24,59242.67,62906.57,9435.99,2299.7,1920.17,34978.35,4.8,13.070947524396095,77.60709296010263,2020
921ea301-f282-4a8e-9e61-9406f49a1d42,Sarna-Dash,Retail,3e9e2670-94dc-4ffa-99ec-711847e7157a,15,102210.98,59383.56,42827.43,6424.11,2431.85,1586.85,67596.25,4.0,13.051986492828934,77.63817481960345,2019
5588a7de-5b39-4bc7-ac1c-c5a204bd0e4d,Raman LLC,Food,4b8b236c-a623-44b9-aad8-4d0091843a67,10,320396.02,197522.41,122873.61,18431.04,4543.33,901.78,34059.39,3.6,12.983523035761138,77.61004930716577,2021
3e81e617-e7a3-4db9-8329-5593d2ce5d26,"Choudhry, Rege and Prasad",Food,1583ffa8-2227-43eb-9d31-b98d84c2b477,15,108772.89,47362.86,61410.03,9211.5,4518.08,2852.83,75002.39,3.8,12.996394818595027,77.6828966284136,2013
848efb8c-3f67-42d2-be5c-7e671f048f26,Kothari Ltd,Retail,39e25966-83a6-45d9-8ac0-8d6160d98445,15,225307.18,198547.33,26759.85,4013.98,7979.44,2370.35,88962.56,4.1,12.917579141906739,77.63791915382313,2002
afba4d2a-9b8a-4c4d-b6a9-b7498bf54391,Apte-Din,Healthcare,f8c9c4ef-5e74-4938-b68e-6dff5db5399c,18,108736.92,94048.16,14688.76,2203.31,7349.1,720.26,64893.17,3.6,12.898721630648824,77.6321225279585,2012
f440841a-59e5-4fc3-b708-9925d37885fc,Krishnan-Natt,Food,c6bd20b6-df8e-48ff-bbf4-67873e625da8,20,105873.92,57060.91,48813.01,7321.95,5095.48,3197.13,42381.31,4.4,12.969478999289677,77.51426580106919,2022
6dba8d21-b5d9-4b3b-8ecc-b0bfaca6014a,"Tella, Gill and Pal",IT,f29aa453-e70f-463f-bc63-ef26d6a5bd02,17,128063.19,72831.41,55231.78,8284.77,4172.55,2066.61,10000.0,3.9,12.92710965124117,77.60724218203406,1998
fa0fcc69-6b2b-4905-9afd-bba51bf1939c,Varghese Inc,Manufacturing,70051985-df90-4143-abf5-c6d56d40f991,9,104608.92,59146.73,45462.19,6819.33,4452.76,3586.15,19916.59,4.2,12.918909440583414,77.56636906121665,2009
e65c6cc2-d1e2-43c5-ab9e-215ce65af3b9,"Kara, Bassi and Ganesan",Retail,fbb3b2f1-9b49-4c15-899f-67f236952d6e,15,139463.58,57588.33,81875.25,12281.29,5012.51,1564.17,51442.78,4.9,13.013251895555689,77.62262506400194,2003
81fef863-6c88-4eaa-be67-26816342591a,"Das, Madan and Shukla",Retail,c116aa3c-37bb-4c5a-82e6-948f7e28c3f0,15,159524.84,88197.96,71326.87,10699.03,5052.06,2142.88,48316.52,4.5,12.92460378358247,77.62576151948232,2022
cd46f109-5ed9-4e52-98a0-3d01535204a5,Wason-Divan,Healthcare,3509c5eb-c7d2-4ce2-aeac-140a912c2fc1,11,136421.65,55157.32,81264.33,12189.65,4509.03,2143.36,96016.81,4.2,12.973573229982257,77.56377134363949,2008
de728cc0-0d99-45c4-9d3f-39b3098da22e,"Pillay, Goda and Narasimhan",Manufacturing,19e0644f-470d-4269-89a7-c71c10d56ee8,14,140375.48,125082.65,15292.83,2293.92,4456.9,1586.17,65475.05,4.0,12.900616886984897,77.60561707796849,2016
20a9bf88-18cb-47bd-aa5b-3df68d3ca743,"Bhatia, Agarwal and Sangha",IT,4cc467d6-f671-4b6c-908e-d4ab794f9192,18,133231.68,92757.13,40474.55,6071.18,4403.78,1408.08,111117.72,4.3,12.931556847415836,77.67375821932207,2008
0a3ec185-c807-483c-a11b-fe3afb8113d7,Murthy Ltd,Manufacturing,17fcc2bc-91ce-4e6c-b60a-7f4262dee6a4,13,118503.22,103747.67,14755.55,2213.33,2802.2,1866.56,14098.04,4.1,12.991679991940536,77.56966596183291,2020
56e98e8f-74e9-4713-ab0b-c9c322d64858,"Wable, Sarin and De",Food,167ff285-a55b-41a2-b3f9-48f922acdfe2,18,118711.61,92224.24,26487.37,3973.11,5612.72,2386.28,61739.83,5.0,13.0074058605514,77.56198929871681,2011
da1ab3f2-8973-4643-a6b8-7f752b4739a5,Cherian-Kuruvilla,IT,92d0069d-5461-454a-a84c-96334676c1f0,12,125371.96,52501.24,72870.72,10930.61,7365.78,424.9,72856.75,3.8,13.02980078413713,77.52354100015378,2009
0b0d12d7-a560-4cee-9113-f57643b8474d,"Jhaveri, Dave and Bhatnagar",Manufacturing,0c58115c-411e-48b1-bb4d-1567aaf21502,16,122436.25,70746.8,51689.45,7753.42,5762.48,3470.28,46673.29,4.3,12.972004990115053,77.54205208202936,1999
75e5e057-5888-4fc2-938c-964e90dcc25f,Behl-Ramanathan,IT,4358962e-01cb-4f4a-8178-50e2cc343e4c,12,102489.83,43452.3,59037.53,8855.63,4362.41,1483.19,28904.56,4.1,13.042289679789898,77.59747814875914,1993
7693119b-c710-4617-98c5-77100e51938d,"Roy, Dugar and Kala",IT,3c0a2b81-27ed-4fc2-9922-430a6d06d5ea,16,139872.82,92565.78,47307.04,7096.06,8572.24,2002.03,48677.4,4.0,12.901135001275712,77.4999023312475,2008
7321dd3f-898a-493b-9551-0fa9fafacef9,"Ben, Sen and Bera",Retail,2d52ee0f-9bbd-435b-af78-4aea08a6bc98,15,104194.79,91740.65,12454.14,1868.12,2289.22,1555.22,36920.85,5.0,12.957031403490802,77.49741450941231,2001
daf3aa4a-f264-4d09-ae9f-c97e1f29ac22,Nayak-Vora,Food,13f91cd2-d108-433e-9beb-eb5a2a63cfb0,10,117131.69,51950.64,65181.05,9777.16,4541.51,1076.06,27632.88,4.0,12.953940583339723,77.5157696020454,2001
d507cacd-6556-4bee-9745-99b6c1f9d381,Pillai Ltd,Manufacturing,e626516b-7e29-425a-929b-7cc3cbd800de,13,116219.81,104350.28,11869.53,1780.43,6193.93,1297.96,19202.77,3.6,13.011913606732577,77.59769017368377,2000
3943de79-7f86-49d3-a00a-02539d650c6b,Sandal Ltd,Healthcare,64109a14-c771-4146-adc8-5e40937eb2bc,16,101868.64,43809.33,58059.31,8708.9,4010.23,2659.52,10000.0,4.8,12.926662255893008,77.68067991138854,2007
ec91f7f7-6675-4bd1-87a9-3edf6b4ac89b,Raman-Guha,Retail,d2ad558f-1c7c-468d-b5d7-c492b2aaf4c1,13,158283.38,120341.92,37941.46,5691.22,5299.01,166.83,37211.53,4.3,12.985923551581584,77.67498588593301,1994
6288f7ea-fa20-4675-a623-a083ccb5aaa5,"Dada, Bobal and Acharya",Retail,07cabc6c-ce00-4ea0-b59a-84613ed0252e,11,112220.02,48070.75,64149.27,9622.39,4544.41,3004.37,66565.38,4.1,13.052755257573638,77.64355816104231,1998
de0a8638-4520-4438-9274-35f1700c9fef,"Verma, Garde and Jayaraman",Retail,ace59c14-fd5b-4f5d-9de1-b08dd82e6b1c,14,104694.41,55811.49,48882.92,7332.44,3392.83,1923.05,51481.44,4.8,12.969378936897964,77.6417509457445,1999
1d74bc97-33fb-443b-a2ba-28a618096733,Bail Inc,Food,cae761df-89f8-47cd-bf46-4c9c7b2e0f7d,14,101680.17,59583.96,42096.2,6314.43,6018.71,2716.39,29839.08,4.8,12.880278967137654,77.56803819566908,1994
59ef149e-e595-4f0b-81f6-c016b1cd4705,Purohit and Sons,Manufacturing,ab07942c-4a69-4be1-8ed5-1b128533c76e,14,166924.72,119983.38,46941.34,7041.2,4356.53,1496.73,70528.33,4.5,12.881885390627682,77.55884875799084,2006
bcc1cb31-fbce-4ccf-9a56-d4a10a109c77,Mammen and Sons,Food,19773733-b4e3-4699-a821-d050523ddc5d,15,131283.25,54684.48,76598.77,11489.82,5747.17,4361.24,83286.85,2.7,12.95756232537262,77.63076972810552,2010
e9273434-ad1f-49f0-a3de-139102f252f2,"Swamy, Doshi and Kala",Manufacturing,e3b6215b-61f5-4a55-a56e-cb3f4d3c8ed2,7,111096.0,70516.62,40579.37,6086.91,6118.98,3108.22,44553.97,3.8,12.996544656981758,77.55513046342853,1999
c3fe0b4e-e1f6-4648-9832-89aa7c742c79,Kale LLC,Food,8bfe803e-6b87-4161-b76b-c9f3f1f3173c,13,159710.56,126336.65,33373.91,5006.09,8819.2,1222.58,74667.32,3.9,12.984623532735142,77.61332384457833,1996
e309437a-4eca-4d53-ab28-cd8dfe3a8bb5,"Ravi, Merchant and Mukhopadhyay",Retail,5999c700-5a46-4cba-bd91-2fbd5a73017d,17,112788.43,52836.95,59951.49,8992.72,7604.76,1596.78,57397.54,4.3,12.929757298715506,77.61090266312205,2002
5609777c-c622-4435-8cb6-a1c7a32936f0,Goda-Srivastava,Manufacturing,ac5bd92a-8d8f-4c69-9e0e-aae1b4a8dc20,19,123348.55,65126.61,58221.94,8733.29,5365.02,1353.82,76386.55,4.5,12.937948690574768,77.54466037370777,2012
02994b2a-580e-46f5-92b5-7c9b064195cd,Rout-Naik,Manufacturing,545bc2ed-3705-43f4-9e24-e9029ef7c05e,20,143068.45,121028.54,22039.91,3305.99,7475.93,793.74,81844.79,4.4,12.908936167341242,77.5957660298396,2019
27fcdc87-e06c-442c-8059-e0a55fd000b3,Sahota Group,Food,7f60c2b9-4167-483e-9e49-badf731cd1e9,12,101710.97,51743.76,49967.21,7495.08,6931.71,3009.45,86094.93,4.0,13.024082762453205,77.59451880288456,2014
bf900a27-647b-49e7-8c12-1818b4db032c,"Chauhan, Sarma and Jayaraman",Retail,efc4ae6b-0814-4cda-be48-00e6f0f4a91b,13,119273.74,78547.12,40726.62,6108.99,4998.67,1186.4,83894.55,4.4,12.92601602084468,77.51848437195909,1990
17162ae5-42c6-46d1-a961-53a128cab8dd,"Mani, Garde and Varughese",Retail,3b6bc5c1-8e19-42e3-a5c0-ba8c1e31936a,10,170990.17,128879.46,42110.71,6316.61,8864.46,2096.41,10000.0,3.4,13.028957788997415,77.50631170889322,2002
85ec910f-62c1-4f65-a110-12936c62a3ef,Garg-Aggarwal,IT,0486d222-6271-4cd9-920a-56368d0f0019,11,150409.28,88767.93,61641.35,9246.2,3659.65,414.55,68207.5,4.2,12.95274329803584,77.57459033193744,1994
45197d1c-c0eb-46c0-bb06-390ac32ce547,"Bhatt, Yohannan and Vora",IT,0a7b55fb-3900-454a-b775-e201b4571dd1,24,104010.93,83857.08,20153.85,3023.08,3464.74,1738.62,51721.83,4.7,12.879312124996986,77.53022348278813,2020
45fd2012-3f41-4388-ba1a-c9cff96bf8fd,"Ghose, Nagy and Magar",IT,6b0bd0a8-5b12-4ab5-96ae-ada41c54106d,18,128393.54,73809.68,54583.86,8187.58,3265.34,1853.16,50535.52,3.6,12.906173402195309,77.65403268331617,1996
c93ae734-0621-45db-b377-94a558d68ea0,Karpe-Vig,IT,3c0dae25-b3fa-4aec-b956-4b74f9a9e286,20,138234.96,107584.33,30650.62,4597.59,5414.22,682.66,34516.24,4.3,13.027682228362167,77.68390389994087,2013
98ea289c-0c54-4929-9249-b904d751fcbc,"Loyal, Sekhon and Choudhry",Manufacturing,045fdeb9-905d-4756-843c-32212b8f6a98,12,144137.62,105244.37,38893.25,5833.99,3128.12,2275.46,73038.28,4.4,12.915510184847149,77.55064892982952,2004
d2620793-08ad-4b20-a017-7b4b00553dfc,Sangha-Bumb,Retail,631933c4-a112-45e4-9e54-307d2abe2b72,16,120169.44,82024.95,38144.49,5721.67,3424.55,3045.08,55777.61,4.4,12.993927093585809,77.60933924572802,2017
0968709a-3fda-4959-b08e-0ee14614c8b0,"Sheth, Kar and Dewan",Retail,a9eb0a55-244e-4f56-b270-d2f7b7b32c69,15,110314.04,50617.34,59696.7,8954.5,6361.53,2352.6,15149.31,4.0,12.878176865002027,77.50664455185145,2014
be503f6a-e1b2-49fe-85fe-7fce8c66d522,Misra Ltd,Food,71ba6423-e99b-41e1-957d-1c2ef928529f,16,149334.34,77957.8,71376.55,10706.48,3705.54,2990.35,82600.03,4.8,12.922855142356712,77.51423814642386,1993
6718a747-866a-446c-bb31-bb7d3fe49821,"Srivastava, Sangha and Keer",IT,4c236e66-5028-4e9d-8ed1-e59551a9d2df,17,102333.89,61921.66,40412.24,6061.84,4217.23,2620.04,69641.44,4.7,12.977027038262987,77.49957641863342,1991
7bea951c-26d0-4984-aedd-794401a53056,"Chopra, Srinivas and Sodhi",Food,7893fc15-4f90-413a-8e8e-4c7a0e6926c2,10,102512.72,46903.02,55609.7,8341.46,7737.21,2593.68,33220.89,4.6,12.93673374473078,77.54586950951315,2006
ea7fc309-bd5a-445c-b98a-e627f53ab06a,Thaker LLC,Retail,1a5509e8-0137-45f1-b811-e3f16dccd62a,15,107639.16,85376.47,22262.69,3339.4,5429.57,2675.01,37815.1,4.8,12.879263185305248,77.52261332482817,2000
f80fe38b-2920-49f3-b5c7-69151aa0fe7a,Chaudhary Ltd,Healthcare,9f807ae5-929c-4612-9409-fb81237e2185,19,139189.72,99337.55,39852.18,5977.83,5455.02,1624.71,10000.0,3.2,12.982567770397827,77.5238565321306,1995
b4c0d1e1-e9d5-46de-b3ef-36ac45b632ec,Pall Group,Food,ea2fd484-b11f-4c49-b001-021464a26e61,9,127849.92,80209.75,47640.17,7146.02,1288.51,2022.98,52958.31,4.1,13.032154952314869,77.51599958665979,2008
02d912d9-27ce-450e-9b2d-8064bff0ef4a,Soni Group,IT,fe289f91-a067-43c3-9b34-d50efe1ecf71,16,103010.83,48855.95,54154.87,8123.23,4382.06,2436.36,44948.64,4.1,12.915741614424347,77.59526257176753,2007
a59ab522-40a7-4f61-ad96-dc888e1d830f,Narang-Goyal,IT,8fd1e484-769f-4f7d-b2c0-91682591e2ad,13,170034.12,78170.75,91863.36,13779.5,6885.02,3066.0,18307.11,4.6,12.982135255470553,77.51806550937653,2006
1c9da146-8e2a-442c-9bbc-1147c85a198c,Sarma-Datta,Retail,fa4fe96b-13c8-4408-b541-6545681398d9,15,100672.27,75193.39,25478.88,3821.83,5339.32,781.72,51129.38,4.1,13.05712622428954,77.58632909412991,2004
